1001,1007,3013,1032,3001,1022,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,,
1026,3001,3028,2016,,,,,,,,,,,,,,,,
3028,2005,1033,,,,,,,,,,,,,,,,,
1026,1033,3001,,,,,,,,,,,,,,,,,
1001,1010,3022,3028,2016,,,,,,,,,,,,,,,
3013,1025,1032,1017,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,
1011,1021,1026,3028,3015,,,,,,,,,,,,,,,
1001,3004,3016,3002,3011,2018,1022,1005,2017,,,,,,,,,,,
2016,1026,1020,1017,,,,,,,,,,,,,,,,
1032,3011,1022,,,,,,,,,,,,,,,,,
1026,3027,1015,1015,1009,1004,1022,,,,,,,,,,,,,
1011,3004,1026,1032,3028,3011,3015,2018,2016,1029,1028,,,,,,,,,
1007,1026,3031,1010,1033,,,,,,,,,,,,,,,
3002,3022,1025,2018,3028,,,,,,,,,,,,,,,
1001,1026,3028,1022,3001,,,,,,,,,,,,,,,
3011,1022,,,,,,,,,,,,,,,,,,
2017,1007,1010,,,,,,,,,,,,,,,,,
1010,3022,1026,3027,1013,1032,3003,3001,,,,,,,,,,,,
1026,3013,3028,,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,,,,
3028,2010,,,,,,,,,,,,,,,,,,
3024,,,,,,,,,,,,,,,,,,,
1032,1012,1004,1003,1020,,,,,,,,,,,,,,,
3016,3013,3027,3028,2016,,,,,,,,,,,,,,,
3016,,,,,,,,,,,,,,,,,,,
3013,1018,2012,,,,,,,,,,,,,,,,,
1007,2013,1007,3028,,,,,,,,,,,,,,,,
1026,3031,3020,1015,2017,1028,1033,,,,,,,,,,,,,
2016,1018,2017,2016,1024,,,,,,,,,,,,,,,
3022,3013,1032,1002,1015,1020,3005,,,,,,,,,,,,,
3028,2016,1029,1024,2011,3012,1022,,,,,,,,,,,,,
1011,3002,1026,3028,2005,,,,,,,,,,,,,,,
1032,3005,1033,1022,,,,,,,,,,,,,,,,
1026,3013,3027,1015,1022,,,,,,,,,,,,,,,
2017,1020,,,,,,,,,,,,,,,,,,
1011,1007,2017,,,,,,,,,,,,,,,,,
3028,2016,1022,,,,,,,,,,,,,,,,,
1026,3011,2017,3005,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
2017,1007,3022,1026,3031,2011,3004,,,,,,,,,,,,,
3016,1007,1026,2017,1004,,,,,,,,,,,,,,,
1001,1011,3022,1032,3031,3026,3005,1022,,,,,,,,,,,,
1001,3022,1026,3013,1033,2016,1020,1033,,,,,,,,,,,,
1018,3003,1029,1033,,,,,,,,,,,,,,,,
3028,1033,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1032,1027,,,,,,,,,,,,,,,,,,
1020,1027,,,,,,,,,,,,,,,,,,
3028,1024,,,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1017,3028,,,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
3028,1022,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
2014,3013,1032,3027,3028,3026,2017,,,,,,,,,,,,,
2017,2016,,,,,,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,
3001,3028,3011,1022,1005,,,,,,,,,,,,,,,
1007,3002,1010,3028,1015,,,,,,,,,,,,,,,
1009,3028,2017,1033,,,,,,,,,,,,,,,,
3016,1009,3028,2016,,,,,,,,,,,,,,,,
3023,1024,1005,,,,,,,,,,,,,,,,,
1026,1032,2005,2011,1022,1028,,,,,,,,,,,,,,
3004,1007,3022,1026,2017,3001,3028,,,,,,,,,,,,,
1007,1026,2005,3019,1009,1004,,,,,,,,,,,,,,
1011,1008,3022,1025,1018,,,,,,,,,,,,,,,
1007,3028,2005,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,
1001,2005,3019,,,,,,,,,,,,,,,,,
2017,1007,1034,3005,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1001,1010,3022,1026,2005,1003,,,,,,,,,,,,,,
3016,1026,3013,1032,1020,,,,,,,,,,,,,,,
1011,3028,2016,1020,1033,3017,,,,,,,,,,,,,,
1001,3016,1016,,,,,,,,,,,,,,,,,
1007,3016,1010,1032,,,,,,,,,,,,,,,,
3016,3011,3014,3012,,,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,,
1011,3028,2028,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1008,2016,,,,,,,,,,,,,,,,,,
1017,3028,,,,,,,,,,,,,,,,,,
3013,2005,2017,,,,,,,,,,,,,,,,,
2003,2018,3017,,,,,,,,,,,,,,,,,
1001,3028,2016,1024,1022,,,,,,,,,,,,,,,
3022,,,,,,,,,,,,,,,,,,,
2001,1017,2017,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
2013,3022,1026,1020,,,,,,,,,,,,,,,,
2016,3016,3028,1016,2005,1033,,,,,,,,,,,,,,
2016,1007,1026,3001,2017,2005,3005,,,,,,,,,,,,,
2017,3022,3023,2014,1013,1029,,,,,,,,,,,,,,
3015,3026,,,,,,,,,,,,,,,,,,
3028,2016,1027,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
2016,1010,1026,1020,,,,,,,,,,,,,,,,
3028,1033,,,,,,,,,,,,,,,,,,
1008,3022,1031,3018,1004,,,,,,,,,,,,,,,
1011,2014,1020,2018,3028,2015,1003,1028,,,,,,,,,,,,
3010,1010,3023,1032,2002,1013,2003,2016,2005,,,,,,,,,,,
1007,3022,3014,,,,,,,,,,,,,,,,,
3016,1026,3028,,,,,,,,,,,,,,,,,
3022,2018,3029,3001,3001,,,,,,,,,,,,,,,
3004,1011,1007,3022,1026,2017,,,,,,,,,,,,,,
3022,1026,1015,2005,,,,,,,,,,,,,,,,
3013,,,,,,,,,,,,,,,,,,,
1001,1007,3022,,,,,,,,,,,,,,,,,
1024,3019,2002,,,,,,,,,,,,,,,,,
3004,2017,2014,2013,1007,1026,3013,1032,1013,,,,,,,,,,,
3023,1026,2001,1032,1018,1015,2017,3012,,,,,,,,,,,,
3004,3028,2016,1027,,,,,,,,,,,,,,,,
1026,2001,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
2017,1018,3028,1022,3012,3024,,,,,,,,,,,,,,
3028,3004,1033,,,,,,,,,,,,,,,,,
3011,2017,,,,,,,,,,,,,,,,,,
1010,3022,2016,1022,,,,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,
1011,1021,1026,3001,3028,3031,1015,2017,3017,,,,,,,,,,,
2017,1008,1026,1020,2003,,,,,,,,,,,,,,,
3003,1016,,,,,,,,,,,,,,,,,,
2014,3016,1008,1032,3028,1015,2017,2016,,,,,,,,,,,,
1010,1026,1032,3028,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1011,1024,,,,,,,,,,,,,,,,,,
1010,1026,2017,1022,,,,,,,,,,,,,,,,
2013,3022,1020,1018,2017,2016,3005,1033,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,
3016,1026,3028,1016,1015,1029,3012,1033,,,,,,,,,,,,
1011,2016,1017,3013,1023,,,,,,,,,,,,,,,
1011,1001,1032,1015,1027,,,,,,,,,,,,,,,
2016,1033,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,
1007,1026,1013,3031,3011,1022,,,,,,,,,,,,,,
1026,3011,2017,1033,3006,,,,,,,,,,,,,,,
2016,1026,2017,3013,1032,1020,3014,2018,,,,,,,,,,,,
1026,2002,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
2016,1008,1018,3031,1015,,,,,,,,,,,,,,,
1010,2017,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1010,2001,1032,2018,3020,,,,,,,,,,,,,,,
3016,3013,3028,1033,,,,,,,,,,,,,,,,
1007,1010,3022,1026,2017,3015,1033,3001,3020,1022,1005,,,,,,,,,
2014,1008,1026,3028,3011,3026,1015,1005,1033,,,,,,,,,,,
3004,1007,3016,3002,3022,1020,3015,3013,1015,1022,1029,2017,,,,,,,,
2018,1009,3028,,,,,,,,,,,,,,,,,
2014,1034,1026,2017,2005,2017,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,
3004,3022,1026,1017,3028,1015,3001,1028,1033,,,,,,,,,,,
2014,3016,3002,,,,,,,,,,,,,,,,,
1011,1007,3016,1010,3023,1026,1013,,,,,,,,,,,,,
2014,1026,,,,,,,,,,,,,,,,,,
1011,1010,3022,3013,2005,1010,,,,,,,,,,,,,,
2014,1007,1026,3013,1032,3028,3020,2028,1030,1024,,,,,,,,,,
1001,3001,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,
1026,1032,,,,,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
2013,1026,1020,3001,,,,,,,,,,,,,,,,
3023,1026,3028,3011,,,,,,,,,,,,,,,,
1011,2016,,,,,,,,,,,,,,,,,,
2014,3022,3023,1026,2017,1020,3014,2018,1022,2016,1003,1004,,,,,,,,
1026,1032,1013,1022,1024,1028,,,,,,,,,,,,,,
3022,1020,,,,,,,,,,,,,,,,,,
1007,3022,,,,,,,,,,,,,,,,,,
3022,1026,3013,1013,3001,2018,2017,1033,,,,,,,,,,,,
3016,2013,1010,1026,2017,1032,1020,3027,1033,1010,1028,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1001,2016,3022,1032,3028,1016,2017,3005,1033,,,,,,,,,,,
3004,1010,1020,1017,2018,1023,1004,,,,,,,,,,,,,
2013,1026,1020,1015,1029,1022,,,,,,,,,,,,,,
3013,2011,,,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
1007,1010,2005,3001,1022,,,,,,,,,,,,,,,
1007,3016,1010,1034,3022,1026,1032,1033,3028,3031,2017,2005,1022,1022,,,,,,
3023,3007,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,
1011,1001,1007,1010,3023,1026,2001,1032,3027,2003,3028,2016,,,,,,,,
2013,1013,3011,2017,,,,,,,,,,,,,,,,
2017,2016,2002,1028,,,,,,,,,,,,,,,,
1001,2017,2014,2013,1010,3013,1017,1020,,,,,,,,,,,,
1026,1018,3001,2016,1029,1004,1033,,,,,,,,,,,,,
2003,3028,,,,,,,,,,,,,,,,,,
1011,2014,3016,3028,,,,,,,,,,,,,,,,
1001,3028,1010,,,,,,,,,,,,,,,,,
1001,3004,2014,3016,2013,3023,1026,1020,3027,3011,2018,2015,,,,,,,,
1007,1010,1026,2018,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,
2018,3005,,,,,,,,,,,,,,,,,,
2013,1020,,,,,,,,,,,,,,,,,,
1032,1017,1022,,,,,,,,,,,,,,,,,
2016,1007,,,,,,,,,,,,,,,,,,
2005,1022,,,,,,,,,,,,,,,,,,
3013,1025,1032,3027,1022,,,,,,,,,,,,,,,
1007,3018,1024,,,,,,,,,,,,,,,,,
2016,2013,1020,1017,3014,3026,2016,3001,1033,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,
1008,1026,3002,3028,1004,1029,,,,,,,,,,,,,,
3015,3017,,,,,,,,,,,,,,,,,,
1010,1007,1032,3028,1022,2017,1004,,,,,,,,,,,,,
2017,1021,1018,2016,1024,1033,,,,,,,,,,,,,,
2017,3022,1012,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
3022,1026,3013,3028,3031,1028,,,,,,,,,,,,,,
2017,2016,1026,1013,3031,3015,2005,3004,1033,,,,,,,,,,,
3022,2011,,,,,,,,,,,,,,,,,,
3016,1026,,,,,,,,,,,,,,,,,,
1026,3003,1033,,,,,,,,,,,,,,,,,
1007,1021,2013,3011,3005,,,,,,,,,,,,,,,
1001,1008,3028,2016,1022,,,,,,,,,,,,,,,
1026,3028,3001,,,,,,,,,,,,,,,,,
3028,2016,,,,,,,,,,,,,,,,,,
2014,3016,3002,3022,,,,,,,,,,,,,,,,
1026,3027,3001,2017,2016,1022,,,,,,,,,,,,,,
3011,2016,2005,,,,,,,,,,,,,,,,,
3016,3022,1026,1032,3015,1033,1009,1002,1013,,,,,,,,,,,
3027,3011,1033,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1026,3013,2018,3014,1022,2017,2011,1033,,,,,,,,,,,,
1010,1020,,,,,,,,,,,,,,,,,,
2016,1024,1022,,,,,,,,,,,,,,,,,
3013,2005,1015,2017,1024,2011,2006,,,,,,,,,,,,,
2017,2016,1029,2005,1028,,,,,,,,,,,,,,,
3023,2017,,,,,,,,,,,,,,,,,,
3016,1010,1013,2003,2017,2002,,,,,,,,,,,,,,
3004,1007,1008,1032,1020,3001,1004,3011,2017,,,,,,,,,,,
2016,2014,1018,3031,2016,2005,1024,3012,,,,,,,,,,,,
1017,3028,2016,2011,3003,,,,,,,,,,,,,,,
1001,3028,2016,,,,,,,,,,,,,,,,,
1001,2014,1026,1032,3028,2017,2016,1028,,,,,,,,,,,,
1010,1026,2017,1032,2018,1032,1022,,,,,,,,,,,,,
1026,2018,,,,,,,,,,,,,,,,,,
1011,1010,3022,1032,3028,3011,,,,,,,,,,,,,,
2016,1022,,,,,,,,,,,,,,,,,,
2016,2005,,,,,,,,,,,,,,,,,,
1011,3029,,,,,,,,,,,,,,,,,,
2013,1026,1020,3007,1009,1033,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1011,2016,1004,3015,2016,,,,,,,,,,,,,,,
1011,1021,1026,2017,3013,3014,3020,3026,2018,2028,,,,,,,,,,
1011,3028,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,
1032,1033,,,,,,,,,,,,,,,,,,
3016,1033,,,,,,,,,,,,,,,,,,
1007,1008,2013,1026,1032,3028,1033,2017,,,,,,,,,,,,
1010,2017,,,,,,,,,,,,,,,,,,
1003,2006,,,,,,,,,,,,,,,,,,
2014,1028,1022,,,,,,,,,,,,,,,,,
1007,1034,2005,,,,,,,,,,,,,,,,,
1026,3011,1009,1005,,,,,,,,,,,,,,,,
3006,,,,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,
3022,1026,1004,2002,,,,,,,,,,,,,,,,
1026,3028,1022,,,,,,,,,,,,,,,,,
2016,3016,1008,1033,2016,1028,1022,,,,,,,,,,,,,
3016,1008,2013,3022,1026,2017,2001,1032,1020,2003,3011,,,,,,,,,
2017,2016,2014,3022,1020,1004,2002,2017,,,,,,,,,,,,
3022,2002,,,,,,,,,,,,,,,,,,
1001,2017,3004,,,,,,,,,,,,,,,,,
1026,1020,2015,,,,,,,,,,,,,,,,,
3028,1022,,,,,,,,,,,,,,,,,,
3005,,,,,,,,,,,,,,,,,,,
2003,1033,,,,,,,,,,,,,,,,,,
3013,1020,3001,3014,2011,1033,,,,,,,,,,,,,,
1026,3013,1033,,,,,,,,,,,,,,,,,
1007,1026,2001,3001,3028,1004,1022,2017,,,,,,,,,,,,
3010,1001,3027,1004,1029,,,,,,,,,,,,,,,
1012,1030,3012,,,,,,,,,,,,,,,,,
3016,1010,3022,3001,1004,3031,3015,2016,1029,3012,,,,,,,,,,
3022,1026,1032,,,,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,
3016,3026,1015,,,,,,,,,,,,,,,,,
1011,2014,1026,1032,3027,2002,3011,1029,,,,,,,,,,,,
2017,3020,2010,2015,3017,,,,,,,,,,,,,,,
3022,1025,1032,1022,,,,,,,,,,,,,,,,
3016,3011,1024,3001,,,,,,,,,,,,,,,,
1018,1012,2016,1010,1022,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,
3013,1032,1009,2018,3015,,,,,,,,,,,,,,,
2014,3022,1026,2001,1032,1013,1029,2005,1022,,,,,,,,,,,
1032,3031,2005,2011,,,,,,,,,,,,,,,,
2005,1006,3004,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,
2016,3022,2016,,,,,,,,,,,,,,,,,
1001,2014,2013,3022,1026,1032,1020,2018,1013,3001,3011,,,,,,,,,
1011,2017,2016,3016,1010,3022,1032,1018,2003,3031,,,,,,,,,,
1011,1007,2017,3002,3028,1022,2005,,,,,,,,,,,,,
3002,1010,2001,1032,3001,1022,,,,,,,,,,,,,,
1011,1026,1022,1009,,,,,,,,,,,,,,,,
1026,1033,,,,,,,,,,,,,,,,,,
3001,3005,3006,,,,,,,,,,,,,,,,,
3023,2001,2003,3026,2016,1023,3001,3017,1022,,,,,,,,,,,
2014,3022,1026,3013,1032,1020,2018,3011,3015,3026,,,,,,,,,,
2018,1015,3029,,,,,,,,,,,,,,,,,
1001,3013,3013,3001,3003,1003,1009,1020,3024,2017,1022,,,,,,,,,
2014,1007,,,,,,,,,,,,,,,,,,
3022,1020,2005,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,
2016,1007,2003,3028,1033,,,,,,,,,,,,,,,
2016,3016,3022,1032,1016,3014,1015,3001,,,,,,,,,,,,
1007,3001,2016,3005,,,,,,,,,,,,,,,,
3016,3002,1008,1010,1034,1032,2015,1003,2017,1022,,,,,,,,,,
1020,2018,2017,1024,1022,,,,,,,,,,,,,,,
2013,1010,3022,2017,1033,3001,3028,1029,1003,3005,,,,,,,,,,
3028,3012,,,,,,,,,,,,,,,,,,
2003,3012,,,,,,,,,,,,,,,,,,
1022,1029,1004,,,,,,,,,,,,,,,,,
1026,2017,3020,2011,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
2014,2013,1025,1032,,,,,,,,,,,,,,,,
1007,1008,1010,1007,3022,cream,3015,3027,1033,3001,3028,,,,,,,,,
2016,2014,1008,1010,1026,2017,,,,,,,,,,,,,,
1026,3020,,,,,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,,
1026,1004,,,,,,,,,,,,,,,,,,
1001,1010,3001,2006,,,,,,,,,,,,,,,,
1008,1031,2016,1023,,,,,,,,,,,,,,,,
3031,,,,,,,,,,,,,,,,,,,
1010,3022,2018,3020,3026,1015,1022,2017,,,,,,,,,,,,
1018,2017,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,
1007,2017,2011,1010,1022,,,,,,,,,,,,,,,
2016,1026,3028,2005,,,,,,,,,,,,,,,,
1024,1010,1020,1022,,,,,,,,,,,,,,,,
1032,1015,,,,,,,,,,,,,,,,,,
1032,1020,3014,1015,2018,2015,1015,2016,1029,3001,3005,1028,1033,,,,,,,
3002,3013,2001,1032,1010,1027,1033,1022,,,,,,,,,,,,
3004,2017,1010,1026,3026,,,,,,,,,,,,,,,
1022,2011,2005,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
2005,1006,,,,,,,,,,,,,,,,,,
1001,1026,1020,3020,3011,1029,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
2016,1034,3022,1032,3001,1027,1004,,,,,,,,,,,,,
1011,3022,2002,2002,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,
1010,3022,1009,1015,1024,,,,,,,,,,,,,,,
1001,3016,1008,3022,3002,3013,3001,1004,1022,1033,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
3015,,,,,,,,,,,,,,,,,,,
3016,1026,1004,3031,2011,2005,,,,,,,,,,,,,,
1008,1032,1018,3015,3028,1029,1020,2012,1033,1022,,,,,,,,,,
1026,3011,,,,,,,,,,,,,,,,,,
1011,1026,1032,3001,3031,1015,1029,1024,1022,,,,,,,,,,,
2001,2017,2016,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
2017,3028,1012,,,,,,,,,,,,,,,,,
2016,2003,2016,3003,,,,,,,,,,,,,,,,
1026,3028,2005,1031,2005,,,,,,,,,,,,,,,
3031,,,,,,,,,,,,,,,,,,,
1032,1024,3004,,,,,,,,,,,,,,,,,
2016,2011,,,,,,,,,,,,,,,,,,
1026,1013,,,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
1011,3002,1010,3013,1032,1018,1004,3011,2017,1023,2006,,,,,,,,,
1008,3022,1026,2017,3009,1033,,,,,,,,,,,,,,
1001,1008,2017,3013,1032,1020,1017,1018,3027,3002,3028,3011,3001,,,,,,,
2014,1004,1006,1027,1022,,,,,,,,,,,,,,,
3004,2017,1032,1033,2003,3001,2011,1029,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,
1007,3016,3002,1008,1010,3002,3028,1004,3011,3020,1015,2016,2011,,,,,,,
3022,1026,1032,2002,1015,2005,3012,,,,,,,,,,,,,
1011,1001,3004,3022,3001,3028,3011,3012,1027,3001,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,
1001,3022,1026,3027,1004,2015,3007,3012,,,,,,,,,,,,
2017,2016,1029,3012,2002,1020,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,
2017,2016,,,,,,,,,,,,,,,,,,
2017,2016,2002,,,,,,,,,,,,,,,,,
1011,3016,2001,3011,3014,1015,2018,2017,3012,,,,,,,,,,,
1020,1017,3019,,,,,,,,,,,,,,,,,
1011,2014,,,,,,,,,,,,,,,,,,
2017,3022,2011,1010,,,,,,,,,,,,,,,,
2014,1026,2017,2001,1018,3017,1022,,,,,,,,,,,,,
2003,1022,1023,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
1011,1034,1032,1018,2003,1013,1015,2017,2016,1022,1003,1009,2017,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1018,3015,1023,3001,,,,,,,,,,,,,,,,
1018,3001,3031,1022,2016,1024,3019,1033,,,,,,,,,,,,
2014,2017,1018,1015,2005,,,,,,,,,,,,,,,
1001,1021,3016,1007,3022,2017,1032,1004,3031,1015,1015,,,,,,,,,
1011,1010,3022,3001,3028,3011,2008,3018,2017,,,,,,,,,,,
2014,1032,1018,2018,2006,3024,1022,,,,,,,,,,,,,
3004,1026,3002,1004,1016,2017,2016,1029,3029,2002,1022,,,,,,,,,
2017,1024,,,,,,,,,,,,,,,,,,
3029,1020,,,,,,,,,,,,,,,,,,
3016,3002,3022,2018,2016,2005,,,,,,,,,,,,,,
1011,1001,1018,3013,3003,3001,3028,3011,2028,1022,,,,,,,,,,
1021,2014,3023,3028,3015,1010,,,,,,,,,,,,,,
2016,1020,,,,,,,,,,,,,,,,,,
1001,1010,3028,2017,2011,3017,,,,,,,,,,,,,,
3004,,,,,,,,,,,,,,,,,,,
1018,2017,,,,,,,,,,,,,,,,,,
3031,,,,,,,,,,,,,,,,,,,
1016,,,,,,,,,,,,,,,,,,,
1026,2016,2011,1022,,,,,,,,,,,,,,,,
1015,2006,1022,,,,,,,,,,,,,,,,,
2014,3022,2017,2016,2005,1024,1023,3001,1003,,,,,,,,,,,
3004,3022,3023,2018,1015,2017,1022,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1010,1020,1012,1029,1022,,,,,,,,,,,,,,,
3016,3022,1026,3013,1020,2005,,,,,,,,,,,,,,
3031,3026,2018,2016,2005,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1008,3031,2005,2011,,,,,,,,,,,,,,,,
3004,3016,2018,3002,1004,1020,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
2003,2011,1024,1028,1022,,,,,,,,,,,,,,,
3016,3022,2017,2005,1028,,,,,,,,,,,,,,,
3010,3022,2016,1029,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,
3022,1032,3026,2012,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,
3022,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,
2001,1032,1018,2016,1024,,,,,,,,,,,,,,,
1011,3016,2018,3028,1029,1001,1033,,,,,,,,,,,,,
1001,2014,3002,1032,1017,3027,2018,2017,2016,3003,,,,,,,,,,
1001,1032,3011,1015,2016,2005,3017,,,,,,,,,,,,,
3002,3022,2017,1032,1020,3031,3011,1029,1009,,,,,,,,,,,
3004,1021,1007,3022,3002,1013,3001,3028,1004,1022,,,,,,,,,,
1032,1033,,,,,,,,,,,,,,,,,,
2014,1008,3013,2017,1023,,,,,,,,,,,,,,,
3022,2018,,,,,,,,,,,,,,,,,,
2016,3013,1032,1022,,,,,,,,,,,,,,,,
3004,1008,1009,2003,2007,1004,3026,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,
2014,2017,3004,3006,,,,,,,,,,,,,,,,
3006,,,,,,,,,,,,,,,,,,,
2001,1004,,,,,,,,,,,,,,,,,,
2014,3016,3002,3012,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,
1010,3027,2016,2005,,,,,,,,,,,,,,,,
2016,3022,,,,,,,,,,,,,,,,,,
1011,1026,1018,1029,,,,,,,,,,,,,,,,
3016,3022,2016,1020,1022,,,,,,,,,,,,,,,
1001,3004,3022,3031,2010,2017,1024,3019,1022,,,,,,,,,,,
2016,3016,3022,2001,1032,2005,3014,3020,1022,2017,2016,1029,1024,1022,,,,,,
1001,2014,3002,2003,3031,1022,,,,,,,,,,,,,,
1008,3001,,,,,,,,,,,,,,,,,,
1008,3011,1022,1022,,,,,,,,,,,,,,,,
3022,1032,3002,3010,2017,1003,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
2017,2017,,,,,,,,,,,,,,,,,,
1018,2016,2006,1028,,,,,,,,,,,,,,,,
2017,2016,2002,1010,1020,,,,,,,,,,,,,,,
3028,2010,1024,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
1007,3022,1025,1032,1020,2018,1004,1029,2005,3001,,,,,,,,,,
3016,3020,2017,,,,,,,,,,,,,,,,,
1007,1010,3022,2017,1032,3028,3014,,,,,,,,,,,,,
3028,2011,,,,,,,,,,,,,,,,,,
2013,1010,1020,2005,2005,,,,,,,,,,,,,,,
1001,1021,1026,3028,3026,3007,2015,3005,,,,,,,,,,,,
2017,2016,1007,1026,3013,1020,,,,,,,,,,,,,,
1001,2014,1026,2018,3002,1013,3028,3011,1029,2002,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
2016,1024,,,,,,,,,,,,,,,,,,
1032,1018,3028,,,,,,,,,,,,,,,,,
3028,3004,1033,,,,,,,,,,,,,,,,,
3028,1022,,,,,,,,,,,,,,,,,,
1026,3031,,,,,,,,,,,,,,,,,,
2014,3016,1008,1026,3031,3011,,,,,,,,,,,,,,
3031,3001,,,,,,,,,,,,,,,,,,
3016,3022,1020,1018,1013,3026,1015,1029,1001,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
3004,3028,2005,2002,,,,,,,,,,,,,,,,
3022,3013,1032,3007,2017,,,,,,,,,,,,,,,
1001,1026,3013,1025,1020,,,,,,,,,,,,,,,
2016,1026,1015,2016,1024,1033,,,,,,,,,,,,,,
2014,1032,1020,2016,,,,,,,,,,,,,,,,
3016,1026,3001,3011,3005,,,,,,,,,,,,,,,
3022,1032,2018,,,,,,,,,,,,,,,,,
2016,1026,2018,2016,3012,3001,,,,,,,,,,,,,,
